playerid,S+,S,A,B,C,D,E,F,S+Rel,SRel,ARel,BRel,CRel,DRel,ERel,FRel
8471743,Vladimir Sobotka,C,BUF,837:47,0.4058328526,1.384606203,0.7877931844,1.122008475,0.9310283088,0.7161756222,1.718821493,6.230727913,-0.253,0.181,0.262,0.16,0.306,-0.028,0.103,0.646
8480748,Kiefer Sherwood,R,ANA,548:57,0.3643319064,1.384461244,0.5829310502,0.801530194,0.9472629566,1.056562528,1.348028054,5.319245833,-0.258,0.203,0.057,-0.144,0.123,0.126,-0.374,0.371
8477989,Christian Dvorak,C,ARI,260:08,0.1537672988,1.383905689,0.6150691953,0.4613018965,0.5381855459,0.3844182471,1.537672988,5.074320861,-0.497,0.198,0.089,-0.334,-0.06,-0.305,0.052,-0.394
8478483,Mitchell Marner,R,TOR,1302:00,0.5222734255,1.382488479,0.6451612903,0.8755760369,0.89093702,0.89093702,2.043010753,5.883256528,0.0,0.258,0.147,-0.028,0.115,0.035,0.321,0.394
8476853,Morgan Rielly,D,TOR,1594:13,0.4767231556,1.379988082,0.7652661182,0.9032649263,0.8279928492,0.8530835416,2.132708854,5.996675483,-0.045,0.256,0.267,0.0,0.052,-0.003,0.411,0.507
8477901,Daniel Carr,L,VGK,58:07,1.37654144,1.37654144,1.03240608,0.3441353599,0.6882707198,0.6882707198,1.03240608,2.064812159,0.83,0.452,0.491,-0.451,-0.016,-0.27,-0.338,-2.771
8470110,Trevor Daley,D,DET,698:46,0.7441682965,1.373849163,0.4865715785,0.9158994419,1.087630587,1.259361733,2.003530029,6.697514669,0.017,0.227,-0.014,-0.028,0.314,0.273,0.234,1.553
8475848,Brendan Gallagher,R,MTL,1140:32,0.4559270517,1.367781155,0.5962122983,0.63128361,0.7891045125,0.946925415,1.174888941,4.874912322,-0.126,0.29,0.096,-0.192,0.125,0.105,-0.346,-0.539
8477452,Ian McCoshen,D,FLA,234:06,0.1708671508,1.366937206,0.5980350278,0.854335754,0.427167877,0.0854335754,0.9397693293,6.578385305,-0.311,0.256,0.155,0.058,-0.226,-0.678,-0.539,1.347
8477205,Andrej Sustr,D,ANA,58:41,0.3408122692,1.363249077,2.385685885,0.3408122692,1.022436808,0.3408122692,2.726498154,5.793808577,-0.281,0.182,1.86,-0.604,0.198,-0.59,1.005,0.846
8474668,Dale Weise,R,PHI,529:17,0.4534433353,1.360330006,0.4156563907,0.4912302799,0.4912302799,0.9446736153,1.851560286,5.81918947,-0.1,0.325,-0.104,-0.525,-0.197,0.049,0.185,0.18
8474668,Dale Weise,R,MTL,529:17,0.4534433353,1.360330006,0.4156563907,0.4912302799,0.4912302799,0.9446736153,1.851560286,5.81918947,-0.129,0.282,-0.085,-0.332,-0.173,0.103,0.331,0.406
8478010,Brayden Point,C,TBL,1221:50,0.5238030282,1.358614104,0.8348110763,0.9002864548,0.9821306779,0.9821306779,1.505933706,4.681489565,-0.041,0.2,0.163,-0.078,0.087,0.018,-0.134,-0.58
8473492,Matt Beleskey,L,NYR,29:29,0.6783493499,1.3566987,0.0,2.7133974,0.6783493499,0.6783493499,2.03504805,4.070096099,0.075,0.132,-0.68,1.718,0.004,-0.255,0.403,-1.304
8476449,Scott Harrington,D,CBJ,884:31,0.339168284,1.356673136,0.8366151005,0.9722824141,0.7235590059,0.8366151005,1.537562887,5.539748639,-0.235,0.42,0.258,0.087,0.05,0.05,0.13,0.803
8480161,Libor Sulak,D,DET,103:13,0.5813014694,1.356370095,0.7750686259,0.1937671565,1.356370095,1.937671565,1.356370095,5.619247538,-0.146,0.21,0.275,-0.75,0.582,0.951,-0.413,0.475
8474659,Matt Donovan,D,NSH,14:47,1.352874859,1.352874859,1.352874859,1.352874859,0.0,0.0,1.352874859,2.705749718,0.745,0.355,0.769,0.414,-0.735,-0.857,-0.151,-2.151
8480806,Isac Lundestrom,C,ANA,177:38,0.5629574029,1.351097767,0.788140364,0.9007318446,1.013323325,0.6755488835,1.125914806,5.404391068,-0.059,0.17,0.262,-0.045,0.189,-0.255,-0.596,0.456
8479423,Alexander Nylander,L,BUF,134:34,0.594500867,1.337626951,0.2972504335,1.337626951,0.594500867,0.594500867,1.337626951,5.350507803,-0.064,0.134,-0.229,0.376,-0.031,-0.149,-0.278,-0.235
8476779,Brad Hunt,D,VGK,523:37,0.3819588121,1.336855842,0.534742337,0.6111340994,0.6111340994,0.5729382182,1.26046408,4.698093389,-0.164,0.412,-0.007,-0.184,-0.093,-0.386,-0.11,-0.138
8476779,Brad Hunt,D,MIN,523:37,0.3819588121,1.336855842,0.534742337,0.6111340994,0.6111340994,0.5729382182,1.26046408,4.698093389,-0.114,0.479,0.077,-0.068,0.033,-0.174,-0.233,-0.8
